,weight,age,height,size,size_in_num
89311,81,34.0,162.56,XXXL,6.0
89312,77,28.0,172.72,XXXL,6.0
89313,58,30.0,170.18,M,2.0
89314,56,57.0,160.02,S,1.0
89315,58,36.0,157.48,M,2.0
89316,58,47.0,157.48,M,2.0
89317,68,27.0,167.64,XL,4.0
89318,56,32.0,175.26,S,1.0
89319,56,23.0,149.86,L,3.0
89320,52,30.0,170.18,XXS,0.0
89321,54,23.0,165.1,XXS,0.0
89322,58,29.0,162.56,M,2.0
89323,68,37.0,170.18,XXXL,6.0
89324,58,33.0,160.02,M,2.0
89325,65,33.0,160.02,L,3.0
89326,58,26.0,162.56,M,2.0
89327,62,33.0,172.72,M,2.0
89328,73,57.0,175.26,XXXL,6.0
89329,64,34.0,162.56,XL,4.0
89330,70,35.0,167.64,XXXL,6.0
89331,60,21.0,157.48,L,3.0
89332,95,53.0,165.1,XXXL,6.0
89333,81,43.0,167.64,XXXL,6.0
89334,52,32.0,154.94,S,1.0
89335,68,63.0,170.18,XL,4.0
89336,56,42.0,160.02,M,2.0
89337,58,43.0,167.64,M,2.0
89338,54,29.0,160.02,S,1.0
89339,54,52.0,167.64,M,2.0
89340,59,36.0,167.64,XL,4.0
89341,72,46.0,162.56,XXXL,6.0
89342,108,25.0,172.72,XXXL,6.0
89343,70,34.0,170.18,XXXL,6.0
89344,61,28.0,160.02,L,3.0
89345,74,39.0,167.64,XXXL,6.0
89346,58,45.0,162.56,L,3.0
89347,50,35.0,162.56,XXS,0.0
89348,58,52.0,167.64,XL,4.0
89349,61,27.0,177.8,XL,4.0
89350,58,27.0,162.56,M,2.0
89351,63,36.0,162.56,L,3.0
89352,65,24.0,,XL,4.0
89353,58,29.0,170.18,S,1.0
89354,49,31.0,162.56,XXS,0.0
89355,63,32.0,157.48,XXXL,6.0
89356,54,28.0,167.64,M,2.0
89357,79,29.0,170.18,XL,4.0
89358,61,29.0,165.1,S,1.0
89359,81,17.0,182.88,XL,4.0
89360,65,28.0,167.64,L,3.0
89361,58,34.0,167.64,S,1.0
89362,63,31.0,160.02,XL,4.0
89363,71,32.0,165.1,XL,4.0
89364,47,27.0,154.94,S,1.0
89365,58,21.0,165.1,S,1.0
89366,68,32.0,167.64,XXXL,6.0
89367,63,31.0,172.72,L,3.0
89368,74,68.0,175.26,XL,4.0
89369,63,32.0,157.48,XXXL,6.0
89370,57,22.0,165.1,S,1.0
89371,68,35.0,170.18,XL,4.0
89372,70,35.0,175.26,XL,4.0
89373,63,27.0,165.1,L,3.0
89374,68,36.0,162.56,XL,4.0
89375,58,54.0,157.48,L,3.0
89376,52,42.0,160.02,S,1.0
89377,56,27.0,160.02,S,1.0
89378,90,39.0,167.64,XXXL,6.0
89379,61,42.0,157.48,M,2.0
89380,48,29.0,160.02,S,1.0
89381,65,53.0,170.18,L,3.0
89382,55,28.0,170.18,S,1.0
89383,53,32.0,157.48,XXS,0.0
89384,63,32.0,162.56,M,2.0
89385,53,44.0,165.1,S,1.0
89386,54,37.0,154.94,S,1.0
89387,72,30.0,167.64,L,3.0
89388,74,41.0,172.72,XXXL,6.0
89389,64,28.0,167.64,L,3.0
89390,52,37.0,160.02,XXS,0.0
89391,63,42.0,160.02,XL,4.0
89392,68,28.0,162.56,XL,4.0
89393,70,31.0,167.64,XL,4.0
89394,68,35.0,170.18,XXXL,6.0
89395,56,24.0,160.02,M,2.0
89396,81,47.0,185.42,XXXL,6.0
89397,54,33.0,160.02,S,1.0
89398,45,29.0,152.4,XXS,0.0
89399,58,31.0,157.48,S,1.0
89400,57,28.0,165.1,M,2.0
89401,58,47.0,170.18,L,3.0
89402,61,21.0,170.18,L,3.0
89403,68,43.0,165.1,XL,4.0
89404,52,40.0,172.72,S,1.0
89405,49,41.0,157.48,XXS,0.0
89406,65,27.0,172.72,L,3.0
89407,47,23.0,170.18,XXS,0.0
89408,61,26.0,172.72,L,3.0
89409,56,20.0,160.02,S,1.0
89410,99,41.0,162.56,XXXL,6.0
89411,61,40.0,162.56,M,2.0
89412,65,38.0,177.8,L,3.0
89413,54,30.0,165.1,L,3.0
89414,48,30.0,160.02,XXS,0.0
89415,56,27.0,170.18,S,1.0
89416,79,38.0,172.72,XXXL,6.0
89417,74,26.0,162.56,XXXL,6.0
89418,56,34.0,165.1,M,2.0
89419,54,50.0,157.48,M,2.0
89420,61,40.0,172.72,M,2.0
89421,61,25.0,165.1,L,3.0
89422,58,32.0,160.02,M,2.0
89423,47,29.0,165.1,S,1.0
89424,74,34.0,170.18,XXXL,6.0
89425,83,33.0,177.8,XXXL,6.0
89426,63,30.0,172.72,L,3.0
89427,72,24.0,172.72,XXXL,6.0
89428,52,31.0,157.48,XXS,0.0
89429,54,57.0,162.56,M,2.0
89430,61,39.0,154.94,XXXL,6.0
89431,54,30.0,165.1,M,2.0
89432,63,48.0,180.34,L,3.0
89433,61,45.0,167.64,XXXL,6.0
89434,54,28.0,160.02,S,1.0
89435,56,33.0,162.56,S,1.0
89436,68,43.0,162.56,XXXL,6.0
89437,50,33.0,152.4,S,1.0
89438,54,30.0,160.02,S,1.0
89439,58,31.0,167.64,L,3.0
89440,74,38.0,157.48,XXXL,6.0
89441,49,22.0,167.64,XXS,0.0
89442,74,40.0,175.26,XL,4.0
89443,58,32.0,170.18,S,1.0
89444,58,33.0,167.64,M,2.0
89445,57,48.0,160.02,M,2.0
89446,52,41.0,157.48,S,1.0
89447,49,24.0,154.94,XXS,0.0
89448,48,22.0,157.48,XXS,0.0
89449,58,43.0,175.26,M,2.0
89450,61,30.0,167.64,XXXL,6.0
89451,54,35.0,167.64,S,1.0
89452,70,29.0,175.26,XL,4.0
89453,56,35.0,162.56,S,1.0
89454,58,30.0,170.18,M,2.0
89455,63,28.0,170.18,M,2.0
89456,104,45.0,167.64,XXXL,6.0
89457,61,27.0,167.64,L,3.0
89458,58,31.0,167.64,M,2.0
89459,68,44.0,175.26,M,2.0
89460,60,53.0,162.56,M,2.0
89461,63,39.0,167.64,XL,4.0
89462,58,34.0,170.18,M,2.0
89463,56,30.0,165.1,M,2.0
89464,58,40.0,170.18,M,2.0
89465,68,33.0,170.18,L,3.0
89466,65,29.0,170.18,L,3.0
89467,58,35.0,170.18,L,3.0
89468,58,38.0,162.56,L,3.0
89469,54,35.0,157.48,S,1.0
89470,68,33.0,162.56,XXXL,6.0
89471,65,46.0,170.18,XL,4.0
89472,65,28.0,172.72,L,3.0
89473,63,33.0,160.02,XL,4.0
89474,63,33.0,167.64,M,2.0
89475,58,51.0,165.1,M,2.0
89476,65,31.0,165.1,XL,4.0
89477,59,36.0,172.72,S,1.0
89478,49,30.0,157.48,S,1.0
89479,63,24.0,180.34,L,3.0
89480,56,51.0,160.02,M,2.0
89481,76,32.0,177.8,XXXL,6.0
89482,53,23.0,170.18,S,1.0
89483,60,34.0,167.64,XL,4.0
89484,63,30.0,160.02,L,3.0
89485,56,29.0,162.56,M,2.0
89486,72,28.0,170.18,XL,4.0
89487,72,35.0,167.64,XXXL,6.0
89488,61,29.0,160.02,L,3.0
89489,52,19.0,160.02,XXS,0.0
89490,83,32.0,177.8,XXXL,6.0
89491,74,43.0,170.18,XL,4.0
89492,49,27.0,162.56,S,1.0
89493,63,25.0,160.02,L,3.0
89494,61,31.0,170.18,M,2.0
89495,77,33.0,162.56,XXXL,6.0
89496,54,32.0,157.48,S,1.0
89497,50,33.0,162.56,XXS,0.0
89498,61,30.0,172.72,S,1.0
89499,72,25.0,152.4,XXXL,6.0
89500,88,40.0,165.1,XXXL,6.0
89501,63,32.0,167.64,M,2.0
89502,54,25.0,157.48,M,2.0
89503,54,28.0,162.56,XXS,0.0
89504,70,55.0,172.72,XL,4.0
89505,62,33.0,177.8,M,2.0
89506,54,29.0,172.72,S,1.0
89507,50,37.0,152.4,S,1.0
89508,58,32.0,167.64,M,2.0
89509,52,44.0,160.02,S,1.0
89510,51,30.0,160.02,S,1.0
89511,61,32.0,167.64,M,2.0
89512,65,48.0,175.26,XL,4.0
89513,79,35.0,182.88,XXXL,6.0
89514,74,25.0,165.1,XXXL,6.0
89515,68,21.0,175.26,L,3.0
89516,65,33.0,165.1,XL,4.0
89517,51,28.0,160.02,S,1.0
89518,52,27.0,167.64,XXS,0.0
89519,58,32.0,165.1,M,2.0
89520,61,36.0,170.18,M,2.0
89521,49,41.0,160.02,XXS,0.0
89522,61,34.0,167.64,XL,4.0
89523,54,33.0,167.64,S,1.0
89524,50,29.0,154.94,XXS,0.0
89525,61,48.0,157.48,L,3.0
89526,74,31.0,177.8,XL,4.0
89527,56,26.0,162.56,S,1.0
89528,52,37.0,162.56,XXS,0.0
89529,56,19.0,170.18,S,1.0
89530,49,39.0,157.48,S,1.0
89531,86,33.0,167.64,XXXL,6.0
89532,65,33.0,167.64,L,3.0
89533,55,34.0,162.56,L,3.0
89534,57,28.0,165.1,L,3.0
89535,58,39.0,167.64,S,1.0
89536,61,38.0,170.18,M,2.0
89537,62,39.0,167.64,L,3.0
89538,63,29.0,165.1,S,1.0
89539,86,33.0,160.02,XXXL,6.0
89540,88,39.0,162.56,XXXL,6.0
89541,59,30.0,162.56,M,2.0
89542,73,62.0,162.56,XXXL,6.0
89543,61,49.0,157.48,XL,4.0
89544,72,35.0,175.26,M,2.0
89545,58,28.0,157.48,M,2.0
89546,68,46.0,170.18,XXXL,6.0
89547,61,36.0,170.18,L,3.0
89548,67,24.0,167.64,M,2.0
89549,61,29.0,180.34,L,3.0
89550,70,28.0,162.56,L,3.0
89551,70,27.0,154.94,XXXL,6.0
89552,63,37.0,167.64,L,3.0
89553,63,44.0,170.18,M,2.0
89554,58,27.0,167.64,M,2.0
89555,48,43.0,162.56,S,1.0
89556,52,33.0,157.48,S,1.0
89557,58,36.0,170.18,S,1.0
89558,106,30.0,160.02,XXXL,6.0
89559,63,41.0,170.18,L,3.0
89560,77,34.0,177.8,XL,4.0
89561,52,30.0,170.18,S,1.0
89562,66,52.0,170.18,L,3.0
89563,54,35.0,167.64,S,1.0
89564,58,28.0,162.56,M,2.0
89565,58,29.0,160.02,L,3.0
89566,58,37.0,175.26,M,2.0
89567,68,29.0,175.26,XL,4.0
89568,102,26.0,182.88,XXXL,6.0
89569,77,43.0,170.18,XXXL,6.0
89570,65,30.0,170.18,L,3.0
89571,52,36.0,170.18,S,1.0
89572,58,34.0,162.56,S,1.0
89573,77,39.0,157.48,XXXL,6.0
89574,57,27.0,167.64,S,1.0
89575,54,45.0,170.18,S,1.0
89576,65,24.0,172.72,L,3.0
89577,61,35.0,160.02,L,3.0
89578,61,37.0,167.64,XL,4.0
89579,57,29.0,162.56,XXS,0.0
89580,68,38.0,170.18,M,2.0
89581,63,32.0,162.56,XXXL,6.0
89582,74,42.0,170.18,XXXL,6.0
89583,58,31.0,162.56,M,2.0
89584,63,28.0,172.72,L,3.0
89585,63,29.0,175.26,L,3.0
89586,65,32.0,165.1,XL,4.0
89587,61,35.0,170.18,M,2.0
89588,54,33.0,154.94,M,2.0
89589,56,30.0,167.64,M,2.0
89590,81,50.0,165.1,XXXL,6.0
89591,49,28.0,172.72,S,1.0
89592,56,35.0,154.94,S,1.0
89593,58,31.0,170.18,M,2.0
89594,56,31.0,157.48,XXS,0.0
89595,55,29.0,162.56,L,3.0
89596,58,39.0,170.18,S,1.0
89597,72,29.0,162.56,M,2.0
89598,67,30.0,170.18,XL,4.0
89599,63,27.0,162.56,L,3.0
89600,49,34.0,160.02,S,1.0
89601,49,28.0,165.1,XXS,0.0
89602,74,55.0,170.18,XXXL,6.0
89603,49,37.0,157.48,S,1.0
89604,71,33.0,167.64,XL,4.0
89605,65,46.0,172.72,XL,4.0
89606,70,39.0,172.72,XL,4.0
89607,58,25.0,162.56,S,1.0
89608,65,39.0,167.64,XXXL,6.0
89609,58,42.0,162.56,XL,4.0
89610,71,33.0,162.56,XXXL,6.0
89611,67,25.0,170.18,L,3.0
89612,58,45.0,172.72,M,2.0
89613,53,51.0,154.94,M,2.0
89614,52,33.0,162.56,S,1.0
89615,49,32.0,157.48,XXS,0.0
89616,56,28.0,165.1,M,2.0
89617,63,31.0,167.64,L,3.0
89618,61,36.0,170.18,M,2.0
89619,90,47.0,157.48,XXXL,6.0
89620,68,32.0,157.48,XXXL,6.0
89621,68,34.0,165.1,L,3.0
89622,54,26.0,165.1,XXS,0.0
89623,74,27.0,167.64,XL,4.0
89624,72,30.0,167.64,XL,4.0
89625,54,52.0,162.56,M,2.0
89626,74,37.0,162.56,XL,4.0
89627,62,61.0,177.8,XL,4.0
89628,52,30.0,167.64,XXS,0.0
89629,53,37.0,157.48,S,1.0
89630,58,20.0,170.18,S,1.0
89631,57,28.0,175.26,S,1.0
89632,77,42.0,172.72,XXXL,6.0
89633,61,18.0,160.02,M,2.0
89634,79,32.0,177.8,XXXL,6.0
89635,61,32.0,162.56,XL,4.0
89636,74,46.0,162.56,XXXL,6.0
89637,68,30.0,165.1,XXXL,6.0
89638,45,32.0,152.4,XXS,0.0
89639,54,28.0,170.18,S,1.0
89640,52,45.0,162.56,S,1.0
89641,61,31.0,172.72,M,2.0
89642,63,33.0,172.72,XL,4.0
89643,68,27.0,177.8,XXXL,6.0
89644,108,34.0,185.42,XXXL,6.0
89645,58,20.0,165.1,M,2.0
89646,53,35.0,162.56,M,2.0
89647,58,31.0,162.56,M,2.0
89648,54,37.0,154.94,M,2.0
89649,70,40.0,172.72,XL,4.0
89650,68,29.0,172.72,M,2.0
89651,61,46.0,170.18,M,2.0
89652,55,53.0,170.18,S,1.0
89653,54,34.0,165.1,S,1.0
89654,57,36.0,172.72,S,1.0
89655,79,34.0,162.56,XXXL,6.0
89656,65,37.0,167.64,XL,4.0
89657,81,34.0,162.56,XXXL,6.0
89658,63,31.0,172.72,L,3.0
89659,72,35.0,177.8,L,3.0
89660,56,35.0,162.56,M,2.0
89661,63,38.0,162.56,XL,4.0
89662,79,28.0,162.56,XXXL,6.0
89663,63,41.0,165.1,M,2.0
89664,79,35.0,177.8,XXXL,6.0
89665,58,39.0,162.56,M,2.0
89666,63,39.0,170.18,L,3.0
89667,74,42.0,167.64,XXXL,6.0
89668,68,46.0,175.26,XL,4.0
89669,61,39.0,165.1,M,2.0
89670,48,38.0,160.02,S,1.0
89671,57,21.0,167.64,L,3.0
89672,83,36.0,165.1,XXXL,6.0
89673,47,43.0,157.48,XXS,0.0
89674,52,31.0,160.02,S,1.0
89675,65,34.0,167.64,XXXL,6.0
89676,61,34.0,157.48,L,3.0
89677,61,18.0,175.26,L,3.0
89678,63,32.0,175.26,XL,4.0
89679,86,31.0,167.64,XXXL,6.0
89680,58,33.0,172.72,M,2.0
89681,76,46.0,167.64,XXXL,6.0
89682,56,32.0,165.1,S,1.0
89683,63,54.0,154.94,XXXL,6.0
89684,60,32.0,170.18,S,1.0
89685,72,38.0,177.8,XXXL,6.0
89686,62,34.0,165.1,L,3.0
89687,61,30.0,165.1,L,3.0
89688,62,27.0,162.56,L,3.0
89689,57,47.0,160.02,M,2.0
89690,68,28.0,175.26,M,2.0
89691,49,28.0,160.02,S,1.0
89692,80,32.0,165.1,XXXL,6.0
89693,61,32.0,152.4,M,2.0
89694,74,31.0,167.64,XL,4.0
89695,58,25.0,170.18,S,1.0
89696,86,34.0,170.18,XXXL,6.0
89697,72,,175.26,XL,4.0
89698,63,30.0,172.72,M,2.0
89699,53,35.0,162.56,M,2.0
89700,83,37.0,175.26,XXXL,6.0
89701,58,33.0,170.18,S,1.0
89702,54,30.0,157.48,S,1.0
89703,62,51.0,170.18,XL,4.0
89704,47,30.0,154.94,XXS,0.0
89705,63,34.0,167.64,XL,4.0
89706,57,47.0,165.1,L,3.0
89707,58,25.0,160.02,M,2.0
89708,67,33.0,167.64,M,2.0
89709,70,40.0,170.18,XXXL,6.0
89710,56,24.0,162.56,S,1.0
89711,58,,170.18,M,2.0
89712,57,34.0,162.56,XL,4.0
89713,69,46.0,175.26,XXXL,6.0
89714,54,30.0,170.18,S,1.0
89715,56,30.0,160.02,S,1.0
89716,58,32.0,162.56,M,2.0
89717,54,34.0,157.48,M,2.0
89718,83,31.0,157.48,XXXL,6.0
89719,54,32.0,160.02,S,1.0
89720,58,32.0,162.56,S,1.0
89721,58,52.0,165.1,M,2.0
89722,58,30.0,152.4,M,2.0
89723,63,22.0,165.1,L,3.0
89724,65,49.0,167.64,XL,4.0
89725,49,40.0,157.48,S,1.0
89726,59,38.0,177.8,M,2.0
89727,65,24.0,170.18,L,3.0
89728,56,35.0,167.64,S,1.0
89729,70,26.0,172.72,XL,4.0
89730,63,30.0,165.1,M,2.0
89731,63,30.0,170.18,XL,4.0
89732,55,35.0,,M,2.0
89733,79,50.0,172.72,XXXL,6.0
89734,61,33.0,167.64,L,3.0
89735,68,36.0,172.72,XXXL,6.0
89736,56,31.0,162.56,M,2.0
89737,72,32.0,167.64,XXXL,6.0
89738,58,41.0,162.56,L,3.0
89739,52,29.0,160.02,S,1.0
89740,56,26.0,162.56,S,1.0
89741,55,39.0,165.1,M,2.0
89742,47,27.0,157.48,S,1.0
89743,49,30.0,152.4,S,1.0
89744,95,43.0,185.42,XXXL,6.0
89745,49,27.0,157.48,XXS,0.0
89746,57,26.0,160.02,L,3.0
89747,61,44.0,170.18,M,2.0
89748,62,25.0,157.48,XXXL,6.0
89749,61,30.0,157.48,L,3.0
89750,63,57.0,175.26,XL,4.0
89751,54,40.0,162.56,S,1.0
89752,52,30.0,170.18,S,1.0
89753,56,28.0,162.56,XXS,0.0
89754,72,62.0,175.26,XXXL,6.0
89755,68,25.0,167.64,M,2.0
89756,63,26.0,167.64,M,2.0
89757,68,31.0,152.4,M,2.0
89758,73,32.0,177.8,XXXL,6.0
89759,59,38.0,170.18,S,1.0
89760,72,35.0,175.26,XXXL,6.0
89761,59,30.0,167.64,M,2.0
89762,79,28.0,162.56,XXXL,6.0
89763,54,37.0,170.18,S,1.0
89764,68,34.0,165.1,M,2.0
89765,58,49.0,157.48,XL,4.0
89766,65,33.0,160.02,XL,4.0
89767,50,35.0,152.4,M,2.0
89768,70,42.0,160.02,XXL,5.0
89769,61,49.0,170.18,M,2.0
89770,56,31.0,162.56,S,1.0
89771,56,46.0,167.64,S,1.0
89772,56,42.0,160.02,M,2.0
89773,54,38.0,165.1,S,1.0
89774,56,32.0,170.18,S,1.0
89775,58,34.0,162.56,M,2.0
89776,49,28.0,170.18,XXS,0.0
89777,49,39.0,157.48,S,1.0
89778,58,37.0,170.18,M,2.0
89779,62,29.0,170.18,M,2.0
89780,58,56.0,160.02,L,3.0
89781,58,33.0,160.02,XL,4.0
89782,68,36.0,170.18,M,2.0
89783,61,26.0,167.64,L,3.0
89784,72,36.0,160.02,XXXL,6.0
89785,53,44.0,162.56,S,1.0
89786,58,28.0,167.64,M,2.0
89787,54,28.0,,M,2.0
89788,72,29.0,165.1,XL,4.0
89789,56,35.0,165.1,S,1.0
89790,60,53.0,170.18,L,3.0
89791,70,43.0,175.26,XL,4.0
89792,49,34.0,160.02,M,2.0
89793,68,29.0,167.64,XXXL,6.0
89794,68,35.0,165.1,XL,4.0
89795,61,31.0,167.64,XXS,0.0
89796,63,29.0,162.56,XL,4.0
89797,53,36.0,165.1,M,2.0
89798,54,31.0,170.18,XXS,0.0
89799,58,25.0,170.18,M,2.0
89800,86,36.0,175.26,XL,4.0
89801,48,31.0,162.56,S,1.0
89802,58,36.0,170.18,M,2.0
89803,59,33.0,157.48,M,2.0
89804,63,26.0,172.72,M,2.0
89805,83,39.0,170.18,XXXL,6.0
89806,57,42.0,165.1,M,2.0
89807,58,35.0,167.64,M,2.0
89808,54,31.0,157.48,S,1.0
89809,58,28.0,177.8,XXS,0.0
89810,77,28.0,167.64,XXXL,6.0
89811,53,39.0,172.72,S,1.0
89812,63,44.0,172.72,XXXL,6.0
89813,47,30.0,160.02,S,1.0
89814,58,27.0,167.64,M,2.0
89815,54,41.0,167.64,M,2.0
89816,86,35.0,170.18,XXXL,6.0
89817,58,45.0,170.18,M,2.0
89818,69,34.0,160.02,XL,4.0
89819,58,41.0,165.1,XL,4.0
89820,60,40.0,175.26,S,1.0
89821,54,25.0,170.18,XXS,0.0
89822,70,57.0,170.18,XXXL,6.0
89823,68,46.0,175.26,M,2.0
89824,43,29.0,152.4,S,1.0
89825,56,31.0,160.02,M,2.0
89826,49,29.0,162.56,XXS,0.0
89827,52,40.0,147.32,M,2.0
89828,70,39.0,167.64,XXXL,6.0
89829,96,35.0,177.8,XXXL,6.0
89830,65,41.0,157.48,L,3.0
89831,68,30.0,177.8,XL,4.0
89832,61,25.0,165.1,XL,4.0
89833,56,30.0,162.56,M,2.0
89834,44,29.0,149.86,S,1.0
89835,54,31.0,175.26,M,2.0
89836,56,42.0,162.56,M,2.0
89837,48,28.0,157.48,XXS,0.0
89838,64,28.0,175.26,L,3.0
89839,58,28.0,167.64,M,2.0
89840,63,35.0,170.18,M,2.0
89841,63,33.0,170.18,XL,4.0
89842,65,28.0,177.8,XL,4.0
89843,74,35.0,175.26,XXXL,6.0
89844,54,25.0,167.64,S,1.0
89845,61,30.0,170.18,M,2.0
89846,63,24.0,170.18,L,3.0
89847,68,31.0,172.72,XL,4.0
89848,58,27.0,162.56,M,2.0
89849,69,44.0,170.18,XXXL,6.0
89850,79,38.0,172.72,XXXL,6.0
89851,83,36.0,160.02,XXXL,6.0
89852,63,35.0,170.18,XXXL,6.0
89853,53,,170.18,M,2.0
89854,58,37.0,170.18,S,1.0
89855,59,31.0,160.02,L,3.0
89856,70,34.0,165.1,XXXL,6.0
89857,64,33.0,160.02,L,3.0
89858,48,38.0,160.02,XXS,0.0
89859,79,34.0,172.72,XXXL,6.0
89860,91,27.0,180.34,XXXL,6.0
89861,54,25.0,160.02,S,1.0
89862,66,43.0,160.02,XL,4.0
89863,68,38.0,162.56,XXXL,6.0
89864,61,32.0,165.1,L,3.0
89865,63,41.0,157.48,XXXL,6.0
89866,68,29.0,177.8,L,3.0
89867,48,29.0,157.48,XXS,0.0
89868,58,27.0,172.72,M,2.0
89869,52,30.0,160.02,S,1.0
89870,61,32.0,157.48,M,2.0
89871,52,26.0,165.1,M,2.0
89872,52,35.0,160.02,S,1.0
89873,65,30.0,170.18,M,2.0
89874,55,28.0,162.56,M,2.0
89875,65,38.0,167.64,XL,4.0
89876,63,52.0,167.64,M,2.0
89877,54,54.0,160.02,M,2.0
89878,70,32.0,170.18,XL,4.0
89879,65,37.0,162.56,XXXL,6.0
89880,61,34.0,162.56,XL,4.0
89881,59,29.0,154.94,M,2.0
89882,57,29.0,172.72,S,1.0
89883,72,31.0,170.18,XXXL,6.0
89884,52,27.0,170.18,XXS,0.0
89885,58,31.0,162.56,M,2.0
89886,65,38.0,177.8,L,3.0
89887,53,32.0,162.56,XXS,0.0
89888,61,29.0,170.18,M,2.0
89889,53,36.0,160.02,M,2.0
89890,58,29.0,167.64,M,2.0
89891,68,34.0,170.18,XL,4.0
89892,54,38.0,160.02,S,1.0
89893,73,43.0,187.96,XL,4.0
89894,63,32.0,175.26,XL,4.0
89895,56,35.0,157.48,M,2.0
89896,58,32.0,162.56,S,1.0
89897,97,29.0,175.26,XXXL,6.0
89898,58,39.0,165.1,M,2.0
89899,72,29.0,172.72,XXXL,6.0
89900,54,35.0,160.02,XXS,0.0
89901,54,47.0,170.18,S,1.0
89902,61,30.0,170.18,S,1.0
89903,72,37.0,177.8,XL,4.0
89904,51,38.0,162.56,XXS,0.0
89905,69,27.0,167.64,XL,4.0
89906,68,36.0,165.1,XL,4.0
89907,54,32.0,160.02,M,2.0
89908,56,40.0,165.1,S,1.0
89909,59,47.0,165.1,XL,4.0
89910,65,34.0,170.18,M,2.0
89911,74,30.0,170.18,XXXL,6.0
89912,47,52.0,157.48,S,1.0
89913,70,31.0,180.34,L,3.0
89914,62,33.0,175.26,XL,4.0
89915,49,32.0,160.02,XXS,0.0
89916,53,42.0,160.02,M,2.0
89917,79,30.0,185.42,XL,4.0
89918,83,48.0,180.34,XXXL,6.0
89919,70,30.0,167.64,XL,4.0
89920,68,35.0,167.64,L,3.0
89921,61,29.0,172.72,M,2.0
89922,61,35.0,165.1,L,3.0
89923,61,25.0,162.56,M,2.0
89924,59,35.0,162.56,M,2.0
89925,47,26.0,157.48,XXS,0.0
89926,56,49.0,165.1,M,2.0
89927,95,24.0,175.26,XXXL,6.0
89928,63,22.0,177.8,L,3.0
89929,106,30.0,175.26,XXXL,6.0
89930,53,37.0,167.64,S,1.0
89931,46,33.0,152.4,S,1.0
89932,58,36.0,165.1,S,1.0
89933,79,54.0,152.4,XXXL,6.0
89934,58,35.0,170.18,S,1.0
89935,79,29.0,172.72,XXXL,6.0
89936,52,33.0,170.18,XXS,0.0
89937,48,31.0,160.02,S,1.0
89938,56,29.0,160.02,M,2.0
89939,52,34.0,160.02,XXS,0.0
89940,58,39.0,167.64,L,3.0
89941,86,43.0,167.64,XXXL,6.0
89942,61,27.0,177.8,M,2.0
89943,56,35.0,162.56,S,1.0
89944,71,34.0,162.56,XXXL,6.0
89945,54,30.0,157.48,XXS,0.0
89946,74,46.0,167.64,XXXL,6.0
89947,65,25.0,170.18,XL,4.0
89948,48,53.0,157.48,S,1.0
89949,68,28.0,172.72,XL,4.0
89950,70,33.0,175.26,XL,4.0
89951,54,36.0,162.56,S,1.0
89952,54,31.0,154.94,XXS,0.0
89953,54,34.0,154.94,L,3.0
89954,68,40.0,160.02,XL,4.0
89955,56,34.0,157.48,S,1.0
89956,68,33.0,170.18,XXXL,6.0
89957,63,38.0,167.64,L,3.0
89958,79,34.0,172.72,XXXL,6.0
89959,53,57.0,170.18,M,2.0
89960,81,32.0,167.64,XXXL,6.0
89961,58,24.0,157.48,M,2.0
89962,63,43.0,157.48,XXXL,6.0
89963,56,31.0,165.1,S,1.0
89964,58,35.0,162.56,XXXL,6.0
89965,53,37.0,162.56,S,1.0
89966,63,28.0,160.02,M,2.0
89967,79,28.0,172.72,XXXL,6.0
89968,72,23.0,152.4,XXXL,6.0
89969,56,40.0,170.18,S,1.0
89970,68,28.0,162.56,XL,4.0
89971,74,37.0,172.72,XXXL,6.0
89972,83,37.0,162.56,XXXL,6.0
89973,63,28.0,162.56,M,2.0
89974,77,37.0,170.18,XXXL,6.0
89975,48,34.0,154.94,M,2.0
89976,58,38.0,177.8,XL,4.0
89977,65,34.0,167.64,XL,4.0
89978,58,26.0,154.94,M,2.0
89979,52,27.0,152.4,XXS,0.0
89980,57,35.0,175.26,S,1.0
89981,79,39.0,170.18,XL,4.0
89982,90,34.0,157.48,XXXL,6.0
89983,53,31.0,160.02,S,1.0
89984,81,38.0,165.1,XXXL,6.0
89985,63,30.0,165.1,L,3.0
89986,77,30.0,167.64,XL,4.0
89987,58,33.0,157.48,S,1.0
89988,81,34.0,165.1,XXXL,6.0
89989,54,43.0,162.56,S,1.0
89990,62,26.0,165.1,L,3.0
89991,56,35.0,167.64,S,1.0
89992,56,41.0,154.94,M,2.0
89993,49,24.0,160.02,XXS,0.0
89994,74,29.0,180.34,XL,4.0
89995,56,31.0,162.56,S,1.0
89996,58,47.0,170.18,L,3.0
89997,49,40.0,165.1,S,1.0
89998,68,56.0,165.1,L,3.0
89999,65,39.0,165.1,XL,4.0
90000,54,31.0,167.64,M,2.0
90001,57,60.0,157.48,L,3.0
90002,61,30.0,162.56,S,1.0
90003,61,38.0,175.26,M,2.0
90004,65,30.0,167.64,L,3.0
90005,72,55.0,162.56,XXXL,6.0
90006,58,30.0,162.56,M,2.0
90007,58,30.0,170.18,M,2.0
90008,49,56.0,152.4,XXS,0.0
90009,54,35.0,152.4,S,1.0
90010,56,31.0,177.8,S,1.0
90011,62,49.0,170.18,XL,4.0
90012,63,40.0,160.02,XXXL,6.0
90013,56,32.0,172.72,S,1.0
90014,56,30.0,170.18,S,1.0
